social_media_hours,study_hours,sleep_hours,group_preference,productivity_score,creativity_score,leadership_score,decision_speed,consistency_score,label
3.3523714028475466,6.438114484452226,7.182141419295411,4,7,7,7,8,7,Leader
1.9212632300807462,5.140637001084777,6.807863043198543,2,9,7,5,8,7,Analytical
2.95940923245437,6.835691189559467,7.857582434579531,2,9,6,4,6,6,Independent
1.1293003268449722,5.716379757312726,6.98054448358385,1,6,4,5,8,8,Analytical
2.4738926496091174,4.439149558833098,6.932834619744314,1,8,5,4,6,6,Independent
2.1954630674180047,4.265302445352271,6.4583698218555705,3,9,4,4,6,7,Independent
5.766517962395195,4.343685126495625,6.521317596894908,3,8,5,9,8,6,Leader
6.735981466706695,3.4416575786977788,7.269141017068472,3,7,7,7,6,6,Leader
2.05887551035707,7.4851697961984405,6.835124914171923,1,9,5,4,7,9,Analytical
5.07667947809435,4.474249876110855,8.880035642457376,2,5,7,5,6,7,Creative
2.5816785425194007,7.530176439863311,7.611175692802584,2,6,7,6,7,7,Analytical
3.8706398366319115,6.666054714052432,6.82263399721434,3,7,5,4,7,8,Independent
5.767619891353316,5.120353987657696,8.493972213855749,4,7,7,3,7,6,Creative
1.8085193751594484,4.3994312978881025,7.7302879628756065,2,9,5,5,8,7,Independent
2.2496974854468768,7.090040724342353,6.136586050002431,2,9,6,6,7,7,Analytical
1.8588395863358227,5.9898519249325854,7.6130941113833295,3,7,6,6,8,8,Analytical
2.1259897237588055,6.14313422210348,6.508057727715218,3,8,6,6,6,9,Analytical
2.6169760272758826,6.828197219691953,6.837746453390705,2,7,6,6,7,6,Independent
5.458499130717662,5.198213493145591,7.568727890882332,4,7,6,9,9,8,Leader
5.769203751604827,6.0202728165265,6.624073688199747,3,5,9,5,6,7,Creative
3.63783866847102,7.9014864009394294,6.281476166322986,2,7,5,5,8,9,Analytical
6.687338039868429,4.998249244560942,7.417950291878678,5,6,7,9,7,7,Leader
3.8226405086776127,5.497383365723481,8.18783404655288,3,7,4,5,7,8,Analytical
3.23992054574188,6.730172504343919,6.745405573250226,2,5,8,4,4,5,Creative
1.542675704136695,8.196631884419128,6.8354817854327745,3,9,7,6,6,9,Analytical
4.8409733677090365,3.461599433123313,7.220427874070548,2,4,9,5,4,5,Creative
4.837188547670661,3.200143345739027,6.208185944821627,3,6,8,4,4,7,Creative
3.690747742032641,5.605956614118452,6.777117630361544,3,4,8,5,6,7,Creative
4.833870440582896,3.095983783200292,6.9891725024052915,4,8,6,8,9,6,Leader
2.9237666583949777,5.974010143116301,7.595964954812345,4,4,9,3,7,7,Creative
4.241595815279771,5.779310317312504,8.387360193529506,4,6,8,6,5,6,Creative
1.40330028210865,6.8708824638846036,7.514742037948707,2,8,6,6,7,7,Analytical
2.973032301377891,5.100879693752342,7.640548587819493,2,8,6,5,6,6,Independent
3.363705964876795,8.45874476813416,7.5212160316494785,2,9,5,4,7,7,Analytical
2.9111032272181285,6.000899123742183,7.0389452337186516,1,9,5,5,8,6,Independent
1.2168308427195298,7.303143451097647,8.13413637235278,1,6,7,6,6,8,Analytical
1.563167217076756,5.353539787938075,7.747372071218464,1,9,7,4,6,9,Analytical
3.4267295899269405,5.524660842796283,7.1366945015964935,3,6,7,9,9,6,Leader
3.6315304407879325,5.645791266452404,8.645709854290379,4,5,9,6,5,4,Creative
3.088665745014601,7.907892650902077,7.499910202208156,2,9,5,5,8,8,Independent
1.6458948919643384,5.344517688112348,7.694841775253312,1,7,6,4,6,6,Independent
3.8719414644157677,3.5091701323803135,7.948531480505771,4,6,8,4,4,7,Creative
3.145559364340724,6.1276761716189165,6.909524102852334,2,6,4,5,8,7,Analytical
2.206781241050626,5.204897185617253,7.241288555576512,1,6,7,6,6,7,Analytical
1.1994888021003325,7.964482597160236,7.43618278294978,1,9,6,4,6,8,Analytical
4.693566316463324,5.384552246786139,6.88339229652348,4,5,9,5,5,5,Creative
1.087898329310255,7.472411862246787,7.273772183060505,1,9,4,6,7,8,Analytical
3.2136666877380424,5.433190454967587,7.430706425000411,3,6,6,9,7,7,Leader
3.7151051502019485,5.0448562698366555,6.47930426603219,5,7,5,8,9,6,Leader
3.8703046516445507,5.2414535035363174,6.659801920298129,1,9,5,5,8,6,Independent
6.736621375172025,6.028666501650079,6.206870333297525,4,7,6,7,8,8,Leader
5.516800629798643,4.905782945175314,6.249766626481293,4,7,6,8,8,7,Leader
1.8251478657771805,6.368237317425869,6.051339508931004,1,8,4,6,6,8,Independent
1.1201773571520834,6.165843653975175,6.518852340514258,2,8,6,4,8,7,Analytical
3.421068872229334,3.437046226363429,8.846807625004512,3,4,9,5,6,6,Creative
4.5611564033573355,5.618089076043768,6.5087190776127635,4,8,5,7,9,8,Leader
6.152576055871644,3.506102705262312,7.220615563080192,3,7,7,9,6,7,Leader
1.3921311302205983,8.546416860961866,7.124461622053307,1,8,6,6,7,8,Analytical
5.016925293398195,4.886160506352661,6.449514402563905,3,5,7,6,6,6,Creative
3.340439440147776,6.4522175724637965,7.576649010450689,2,4,7,4,7,6,Creative
3.815413022740209,5.379873429365881,8.921821750719772,3,6,8,5,4,6,Creative
3.5600642429902427,4.626423412184383,7.730901931405113,3,6,7,4,7,4,Creative
1.4786198700652706,8.542237774342526,6.025026026397841,1,7,5,6,8,7,Analytical
2.8681968468785,8.227030255156505,8.10503915376686,3,9,5,4,8,8,Analytical
4.908710436444812,4.729920001687709,7.4513315273800185,4,6,6,9,8,7,Leader
5.957362551358495,5.716633382974227,8.954850949084932,2,6,8,3,6,5,Creative
2.8148617680716224,6.2724462144724775,8.166096668819113,1,9,4,4,6,7,Analytical
1.8845689381007067,7.463488193958364,6.704232014263405,2,9,6,5,7,6,Independent
3.6115808988081524,7.525675684873505,7.331260166039955,1,9,4,4,6,7,Analytical
4.673022213024192,5.795710643780867,7.998918134372804,3,7,7,8,7,8,Leader
6.317786559046658,5.410919202030407,6.373819069654155,4,7,5,8,8,6,Leader
3.9967675253899984,5.199208134916442,7.640907875847377,1,8,6,6,7,6,Independent
4.706276018846144,3.2891449302012674,7.786685905608383,5,8,5,8,9,6,Leader
1.6866838145398408,5.9305821542507235,6.552006574464098,1,9,7,5,8,8,Analytical
1.33178937000688,6.129516550070022,6.074512379882069,1,9,4,4,8,7,Independent
3.1418578975197695,8.290139177536787,8.0098962688813,2,7,6,4,8,9,Analytical
1.7812093263637252,8.35359855236876,7.789051792429465,1,6,5,6,7,7,Analytical
5.728905506823964,6.865739240337279,6.726002899965123,5,6,5,9,6,8,Leader
3.6838608072042014,7.747088278748342,7.235997456993979,1,7,6,5,7,7,Independent
1.9099693607129797,6.554279112269816,7.249684595195575,1,9,6,4,8,7,Independent
1.3042244387125925,4.531809083063868,6.2794203812983165,2,9,5,6,8,8,Independent
4.202507626154594,5.669038583929396,7.290169007059659,5,8,6,9,7,8,Leader
4.993275204489963,6.475028922146349,7.609664013032398,4,6,9,3,4,4,Creative
4.535133138989151,4.012804653479907,7.665887475984544,3,5,7,3,6,6,Creative
1.7461428177628897,7.468579946416121,7.766943042213614,2,9,7,4,8,7,Analytical
3.878987684147341,5.004151401905644,6.458478325544064,3,9,5,6,8,8,Independent
3.4569334233687328,3.5635985522925044,7.707112727241327,4,7,7,9,9,7,Leader
2.4299945484377163,6.449196867896496,6.477922446755808,2,6,7,4,7,6,Creative
1.999899579611575,6.967712096156517,7.431931274342773,3,7,6,4,7,7,Analytical
3.535095721422495,3.5661954039512933,8.131162942314894,3,6,7,6,6,4,Creative
6.688481559190548,3.708466274713492,7.056689386873108,5,6,6,7,7,7,Leader
4.748096304394691,4.5715691833247165,6.999381205772241,5,6,5,7,6,8,Leader
6.131938598304117,4.186825156679598,7.1255401416030635,5,7,7,9,7,6,Leader
3.612065366372318,5.334099658720075,6.527814856395094,2,8,4,4,6,7,Analytical
2.9833085305328653,5.915288720370982,8.243329914816302,4,6,7,4,6,4,Creative
3.6754683628533473,7.011051364543809,7.266524822236988,1,8,6,5,7,8,Independent
2.3055411977660705,8.749413176863458,7.765047519160062,2,9,5,6,8,8,Analytical
1.0727127824925184,6.164922635044576,7.740707998611299,1,8,5,5,7,6,Independent
2.2869547955226714,5.8042606081997805,7.285502600023348,3,6,6,4,7,8,Analytical
5.57671236067751,5.777059720250454,6.9829082871361035,5,7,5,9,9,7,Leader
2.5602040635334324,7.186841117373119,6.462136138813817,3,7,5,5,7,8,Analytical
4.020461573352003,4.596526809600124,7.615324155331092,4,7,7,7,6,8,Leader
3.2638653482968194,5.75776912518195,7.569736623987777,3,7,4,6,7,7,Independent
6.350250938705296,4.455300163190882,6.145367822005246,3,7,5,7,9,8,Leader
5.393847032992265,3.8066857394699825,6.14879137152837,5,7,7,9,6,6,Leader
4.621078280930947,6.622304235986275,6.319285735630366,5,8,6,9,7,7,Leader
2.781942259621434,5.148577083072526,7.695901149454832,1,8,4,4,8,7,Independent
6.178648617175847,3.731893533659478,7.6162375099706425,5,8,7,9,7,8,Leader
3.2188299958099797,4.427999885934398,6.876275142739134,2,7,6,5,7,7,Independent
1.8500288447967448,5.073710874952869,7.080601959731281,2,8,7,6,7,7,Analytical
1.7164747163826073,6.826695555676404,6.655394208511279,1,8,4,5,8,7,Independent
3.9561437725992246,4.027875415597084,6.614241389744121,4,7,5,7,6,8,Leader
3.5735733505524667,6.219612497540254,6.481690991216751,2,9,7,6,6,9,Analytical
4.819182399701182,4.356658130100135,6.333189909844964,3,7,8,6,6,5,Creative
1.8063928450905946,5.794578307589623,6.617142568989332,2,6,4,4,7,7,Analytical
1.6175178609858287,7.095968282268582,6.016583616303291,2,8,6,5,8,6,Independent
2.1613640169716297,4.224779746933027,7.840385199534136,1,9,4,6,6,7,Independent
2.0325849927769406,3.8522294029320245,7.8482769634499805,2,4,8,3,4,7,Creative
3.522129957633793,5.356817314848225,7.338338910038809,1,6,4,4,7,9,Analytical
2.7724997817070323,5.122000999756198,6.093370471873036,2,8,5,6,6,7,Analytical
4.281831661151443,3.369691667620281,7.290557600335539,4,7,9,5,4,4,Creative
4.9030841878311096,5.628260730131782,8.196912576658399,4,6,9,6,5,4,Creative
3.5554059858964657,3.1896625445603397,8.403514509885975,4,5,9,3,5,7,Creative
1.830262395853926,7.232684735561763,6.8675058385305,3,9,7,6,8,7,Analytical
2.7197279945440176,6.425517914296135,6.337962738444356,2,8,5,4,6,8,Independent
5.088294284549333,4.323634332312104,7.084891612154413,5,8,7,9,8,7,Leader
6.919673274917182,4.626270299602844,7.034686411718426,5,7,5,7,7,7,Leader
3.4457131484179673,7.589898872661033,7.242328192551012,3,9,5,6,6,7,Independent
2.7726788295647253,7.71025744736913,6.041469572319641,3,8,6,6,6,7,Analytical
4.982645376140353,6.481316138216377,7.551722877317304,3,8,6,9,9,7,Leader
3.7818347534837358,5.85628470456934,8.602671862336615,3,4,8,6,6,5,Creative
2.2794992417255835,7.461683119283341,6.203937314028415,3,8,5,5,7,7,Analytical
5.869606520940919,6.945344248632347,7.648093654332806,3,4,8,6,6,6,Creative
5.332479979556034,3.1546472572869537,6.990488868708515,5,6,6,7,7,6,Leader
2.039387300048044,3.9523408512284703,8.460830579305963,3,6,8,5,5,4,Creative
2.921142239932723,8.402016913314387,7.852173170963045,2,8,4,6,7,7,Analytical
3.4258354075806206,5.413325745943547,6.142368848510348,1,9,4,5,8,8,Independent
1.1231822340167132,6.722746135635612,7.363590377845258,1,7,5,4,8,8,Independent
4.570017269183243,6.577130874734713,7.693512533990079,5,6,6,7,6,8,Leader
5.898713643228465,5.415495647304761,8.204948914889687,2,6,9,3,4,7,Creative
4.279931276181264,4.338083896573189,6.026495530268203,4,5,9,4,5,4,Creative
2.669332958275766,6.739293968268251,6.02199680214092,1,7,4,4,8,6,Independent
5.641545761085376,3.457178724569534,6.582157762751293,3,6,6,9,7,7,Leader
4.697352559185102,6.662765400206551,6.995876106791212,4,7,6,9,8,8,Leader
2.6975553622320154,8.667024012474986,8.002045249649376,2,7,7,5,8,7,Analytical
1.2187055061037104,6.611493130530548,6.738226235119858,2,8,6,6,7,8,Analytical
3.309912263854922,5.853126889528944,7.070999430844747,3,7,6,7,8,6,Leader
4.866527746808126,4.74912659297847,7.210645862441066,3,7,9,4,4,5,Creative
4.218785360345158,3.2118656224388404,6.747235544620616,4,7,7,8,9,6,Leader
2.6462013680997583,7.767580790770773,7.629903148756501,1,9,4,4,7,7,Analytical
5.580412820631733,6.497548149211238,7.197470225658129,4,7,5,7,7,7,Leader
4.755048882606519,3.936304815936461,6.823726930772903,5,7,6,9,9,7,Leader
2.3640824947766923,5.714704463248303,6.672895173985982,1,9,5,6,6,6,Independent
2.9834220352860896,7.608941412529763,6.6277002591629195,2,9,4,5,6,8,Analytical
1.4136558080680313,7.755050163245461,8.244358916274313,3,6,5,5,8,7,Analytical
3.4077570387394385,7.288194573477203,7.281669314891041,3,7,5,4,6,7,Analytical
4.593492302872246,5.2793019093285345,6.502865912266204,2,4,9,6,6,6,Creative
5.176650835350438,3.809870168383,8.877131990614224,2,6,7,5,6,4,Creative
2.879095323642717,4.524899807109161,7.7646952236795075,3,7,5,5,8,8,Independent
5.117022163803,6.79576052513704,6.146463008554468,3,7,5,9,9,7,Leader
5.370218005860725,4.448726411176606,7.981409164093293,4,6,8,4,7,5,Creative
2.5186089917983248,4.245966684811638,6.308401542418642,2,9,4,4,7,7,Independent
3.307573052222426,3.043193569558048,8.103033801285122,4,6,7,3,7,7,Creative
2.70854181917201,4.454510995084628,7.120392650378166,2,7,8,5,4,6,Creative
3.7080135108251104,5.780848488263435,6.1474883302823216,2,7,6,4,7,6,Independent
6.788466012945514,4.434130733479376,6.281158257326164,3,8,5,9,8,6,Leader
1.5426235732760092,7.939047245421378,6.630359889597359,1,9,4,5,8,7,Analytical
1.0615624441879756,8.306473382009955,6.913989252509917,1,6,7,4,7,8,Analytical
2.850780755127227,8.924744712109694,7.579533817541671,3,7,7,4,8,8,Analytical
1.3555078707944546,6.155539755636663,6.994591563755392,3,7,6,4,6,7,Analytical
1.8474956505185558,4.430108175137032,6.8660362366386405,3,8,4,4,7,7,Independent
1.1171685364493174,5.857904582869353,7.634899028952601,2,9,4,6,6,6,Independent
5.769344659638893,6.6457088754125895,7.003128306641268,4,8,6,9,7,8,Leader
2.0750039700150213,8.651569778946302,7.414220430352515,2,8,7,4,8,8,Analytical
2.2937109741718213,4.079728668478879,7.292260736734411,3,9,5,6,7,6,Independent
1.194560783448905,7.319935149712525,7.403711469898809,2,9,5,5,7,9,Analytical
3.3545449355723704,4.5459604242340586,6.171420186876568,5,7,7,9,7,8,Leader
5.497575185759581,4.443997012120619,7.661806006923157,4,6,7,7,7,6,Leader
6.183330635801767,3.004583802513025,6.564808657691729,3,8,6,9,7,6,Leader
4.504717811698059,4.14718291675416,8.907747416467526,2,7,9,5,4,5,Creative
1.2907853513227974,7.1741078066979345,6.851851558716154,2,8,6,6,8,6,Independent
6.1928153029757675,5.462011413529996,6.2570919152090205,3,7,5,9,7,7,Leader
3.92509580731042,5.469417003952268,7.214732442809532,3,5,7,4,5,4,Creative
6.048483901497635,5.240420598688538,7.801358774040034,5,8,7,7,7,8,Leader
5.667499315695277,6.403210406598051,7.530058139184095,4,7,9,3,6,6,Creative
4.416958041328569,6.266981117890726,8.284048968608676,3,5,9,4,7,7,Creative
3.819640579471371,6.181819642488327,7.163959440285967,3,7,8,6,7,7,Creative
2.2175563160050626,6.646419526483639,7.906772145062002,2,7,4,6,8,6,Independent
1.103383778275,8.878430907392381,8.3727803577236,2,9,7,5,8,9,Analytical
2.6421437004083055,4.861775948447157,7.720411274413453,3,9,5,6,7,6,Independent
3.494759457018484,7.967114287064156,7.246187470655562,3,9,6,5,6,6,Independent
3.0141959674590852,5.453705046084927,6.059543814814264,4,8,6,7,9,6,Leader
3.6847971359974636,7.9197610182592175,6.29258500544238,3,8,5,5,7,6,Independent
6.0114777780142825,5.631113628952714,7.162244799858112,4,6,6,8,8,6,Leader
1.822165662061618,7.216712010063174,7.628550970879661,2,9,6,4,7,8,Analytical
3.73339843237137,6.0056262308377715,6.539401530491368,1,9,5,5,6,7,Independent
2.2292177093288172,7.591096931801369,6.038770826566481,2,9,7,5,7,9,Analytical
2.9508825576203614,6.917115714305149,7.539355054855607,3,8,5,4,6,9,Analytical
3.008569042658609,4.5250628763561895,7.502816075249683,3,4,7,4,4,6,Creative
4.083544220105499,3.173382479709303,6.728853622670503,5,6,5,9,6,8,Leader
1.8889364153411319,6.726216292573815,7.407747066189899,1,8,5,4,6,6,Independent
3.5759500308522205,4.665568680567681,7.352722014566863,4,6,7,5,6,5,Creative
1.372659900184178,8.584885210740154,7.4869415934423404,1,8,6,4,7,8,Analytical
2.0836481769274355,7.549208626152096,6.176741520460915,2,7,6,6,6,9,Analytical
5.087155268549377,5.082399267211924,6.147419637344488,3,7,6,8,9,7,Leader
3.1447693792633733,4.2109701196261495,7.328361643604722,1,7,6,5,6,6,Independent
1.3757536932886238,7.62203988738445,6.099492818339131,1,8,7,6,8,7,Analytical
1.2741223145812275,6.259303317406595,6.1076310067891715,1,6,6,5,8,8,Analytical
3.1403867039813997,6.0301344276815225,7.337997354226008,1,9,5,4,6,7,Independent
1.047760801788396,7.464731860850389,8.402073542700471,2,8,7,4,8,7,Analytical
2.094467410623396,7.5638621123950305,7.165453977818892,1,9,5,5,7,9,Analytical
6.9161174377005565,3.943807156778107,6.337042552164956,4,7,7,7,6,7,Leader
3.0389418480792094,5.873015551460257,8.374902959875563,1,6,6,5,8,9,Analytical
5.646258272693622,5.754332823915293,7.743161450508966,3,6,6,8,9,6,Leader
3.215107621332208,6.697488185439854,7.323441344785457,4,8,5,9,6,8,Leader
3.7323044103471705,5.811862654178574,6.547989146571041,2,4,9,6,5,4,Creative
3.301030405232823,5.180844315269601,7.339491614851278,4,7,5,9,6,8,Leader
2.4804399942186333,8.69269595447706,6.039629605579691,3,6,4,5,6,7,Analytical
4.973516659902463,6.262332560941154,8.05821946626816,2,5,9,6,4,7,Creative
1.1507290294689465,5.139646210624895,7.37789990479093,1,7,6,4,8,9,Analytical
4.912250178455809,5.195898539944556,6.396159461120202,3,7,5,9,7,8,Leader
2.473448911405192,5.583036711752131,6.750247406741826,4,6,7,4,5,7,Creative
5.113682446142816,5.172843948555217,8.49699942190075,3,6,7,6,4,5,Creative
3.9987242573573,5.435619444120151,7.375546071090963,4,7,7,8,7,8,Leader
1.134990463706273,7.9366050361665845,6.853296614875131,2,6,5,4,7,7,Analytical
3.906215394105165,4.5805964339905465,7.307579301673446,4,8,7,8,9,8,Leader
2.6536321274098196,7.650515992273146,7.174254348801087,3,8,5,4,7,7,Independent
5.643191644195471,3.698335938705441,6.858180154977856,3,4,9,4,7,5,Creative
3.507580067540855,3.005471937454147,7.339797904045881,3,5,8,4,6,7,Creative
3.545415323218794,6.453021406703241,7.984837833629628,1,7,6,5,7,7,Analytical
2.84928453211561,6.829772223479553,6.992369932335732,3,6,5,6,7,7,Analytical
3.4036590740450263,6.18326568620925,6.592387260430684,2,8,4,5,6,8,Independent
6.626969490290215,6.990601353501894,6.328228879191581,3,8,5,8,7,7,Leader
2.6033844842254243,6.114233849734727,7.688093930735729,3,8,4,4,8,6,Independent
5.970390874326641,5.636138724396005,6.151366711860371,2,6,7,3,6,4,Creative
2.0697221820081837,5.935581483598373,6.220743883469073,2,6,8,3,4,5,Creative
3.143787768100187,7.6407895068709255,6.699834742364857,1,8,7,6,6,8,Analytical
3.2786082490212025,6.241731654292682,8.069104604585606,3,5,7,5,7,7,Creative
2.8616705410703758,7.553400260522923,7.748461852468418,2,8,6,5,8,9,Analytical
3.205743717905917,4.413885490827117,7.106572831961885,1,7,5,5,8,8,Independent
3.6950658255029962,7.330744586218332,6.310268419284443,1,7,5,5,6,9,Analytical
4.512565349375119,3.102095378228453,7.454529317185499,3,7,5,9,6,8,Leader
4.549766469420939,3.3778644717529325,6.381500806246763,4,8,5,8,8,8,Leader
5.401069577343696,5.82547508740123,6.871436877669764,3,4,9,6,4,5,Creative
3.8998920036832727,4.505072911691957,6.088779408350372,2,7,4,5,8,8,Independent
3.385454012433977,5.397516889044407,8.811434900445366,2,5,7,5,6,4,Creative
3.6627171806514744,4.83798309945764,7.049550708272564,3,7,8,3,4,5,Creative
4.522236937382953,5.998397764483049,7.312042717297785,3,5,8,6,7,4,Creative
5.1750672281190155,4.064913145269873,7.809874531836052,2,7,9,3,5,7,Creative
2.158844830288989,6.357632150437087,7.344512541063955,2,7,9,6,5,7,Creative
3.075359626428064,4.4814669540600445,7.07974583089964,1,7,5,6,7,8,Independent
6.815077584851308,4.66356085284878,7.57774021963616,3,7,7,8,8,8,Leader
4.675017991680859,4.673963057141052,6.0768578372892295,5,6,7,7,7,8,Leader
3.1211084053245046,4.2022555404478865,7.594648926800501,4,8,5,9,9,7,Leader
6.709549426726197,3.8021466876317334,6.527568824113631,3,7,7,8,6,8,Leader
2.8481793975318976,3.4203902008545533,8.06520387212807,2,7,7,6,7,7,Creative
2.601682667804142,4.075995782288775,6.456649325840952,1,9,4,5,8,6,Independent
6.6141567414418105,4.133348557101241,7.933977262871847,5,8,5,7,8,6,Leader
6.840130150327985,3.902740373380883,7.4507017438008445,3,8,5,9,7,8,Leader
1.1854086102371042,6.955496908185491,7.499925443440054,3,7,4,6,8,8,Independent
4.276267992968359,4.53035529468368,6.977490059812183,4,6,8,4,5,6,Creative
3.8464024890329065,6.298312986122284,7.518647137156804,3,9,6,4,6,6,Independent
6.947614665741023,6.547729585268688,6.82168635496182,4,8,7,8,8,7,Leader
5.2229875687124805,5.410045454298915,6.887468155745589,2,7,8,4,6,7,Creative
3.6537092367296244,7.096521524247402,6.149147046499961,2,9,6,5,8,8,Independent
4.139554555612245,4.666527400477646,6.707275726280221,3,7,7,8,9,8,Leader
3.6229990391957774,3.656882749838283,6.1417710116182525,5,6,5,9,6,7,Leader
4.466068814218481,3.911041612373153,6.203674683199599,5,7,7,7,7,6,Leader
2.2124824967960044,6.1823273461691315,7.2511657086981165,3,7,9,3,4,4,Creative
6.91499165846195,3.5208904638325547,6.207870645944604,4,6,7,9,8,6,Leader
2.724872174454469,6.24121319649333,6.405114410041643,2,4,8,5,4,7,Creative
3.593150276370195,4.338710950081292,6.817127209399464,2,7,4,5,8,7,Independent
6.260108417003419,5.303643033474549,6.009296337850561,5,6,6,8,6,8,Leader
2.379482850700719,6.987395551437679,6.803534761676741,3,4,9,6,4,6,Creative
3.469010723340804,5.940125195247674,7.630702782046116,3,7,5,5,7,7,Analytical
3.9597084723379794,5.223705400512903,6.355453440968379,1,9,6,4,6,9,Analytical
1.0988625253439137,6.835225191881646,7.91233356899477,2,7,4,5,6,6,Independent
3.676713746614319,6.723765346073307,6.495007575768883,2,9,4,5,7,9,Analytical
2.4026207868006075,7.398852178321576,6.654356476038636,1,7,5,6,7,6,Independent
5.53556895016442,5.463105258790609,6.390985093769077,4,6,7,6,6,7,Creative
5.810691465996303,4.619439558472577,7.519051659842437,2,4,7,3,5,5,Creative
5.382979513303052,4.385064203151722,7.963863580546389,2,6,9,6,7,6,Creative
2.2065112811272316,6.661398529054265,7.8686105372729465,3,8,6,6,8,8,Independent
2.070196159120005,7.134047701198782,7.954475824612573,3,8,5,6,6,8,Analytical
3.3461694066064696,5.523800690940777,6.19153072021299,2,8,4,5,8,7,Independent
1.7157905793710206,7.719379119600983,7.849771901118436,3,6,5,4,6,8,Analytical
3.519352106852171,7.766523678000089,7.612657949694717,3,8,4,4,7,6,Independent
3.122908718601998,5.149241036014442,7.846451756972465,4,7,5,9,7,8,Leader
3.1350423089841617,7.306443865407866,7.85332711878894,3,7,6,6,7,8,Independent
3.942422285470016,6.5524120365490495,6.387196955509735,2,7,4,4,6,6,Independent
1.7872251294679058,6.686850470103666,6.099806331409378,3,8,5,4,7,8,Analytical
6.05207759126267,3.674276577568451,7.2629471342655005,5,8,6,8,6,6,Leader
1.6607984595513652,6.02929659672381,6.136498611370495,1,9,4,6,6,7,Independent
2.280405921069768,6.458165366328334,7.498699390127799,4,4,9,3,7,6,Creative
4.919702756017577,5.418839175549568,6.958892457474011,4,6,5,8,7,7,Leader
2.585446002878641,7.511276690280286,7.621982546110479,2,8,4,4,8,6,Independent
3.879737255322325,6.884875159843128,7.454484639139958,4,6,6,7,6,7,Leader
3.0322331555821407,6.034550335654847,7.251773288660968,4,7,7,8,7,6,Leader
1.4393087698084484,8.331718862296912,7.350741329475769,2,6,5,4,8,8,Analytical
5.498234543669578,6.851903769457943,7.663069944893751,5,6,7,9,8,6,Leader
2.350934413969408,6.703740655407881,6.367249458768373,3,7,5,6,7,7,Independent
2.2835141280861975,7.553974155457419,6.655996696742079,3,7,6,5,6,6,Independent
3.554611515693777,5.626451259570599,8.436900203340489,3,9,5,5,7,9,Analytical
3.4255619971996167,3.4037907265441625,8.885664716177125,3,7,8,6,7,5,Creative
3.2830719728289965,7.504881286525661,6.328112194205969,1,9,7,5,8,8,Analytical
3.5811017040157953,6.061497322978701,7.070897999294869,2,9,5,5,6,6,Independent
6.464755661062323,6.531222716753939,6.1398880202772625,5,6,6,9,7,7,Leader
4.477914894534933,4.692957765960745,7.127784225658532,4,7,5,8,7,7,Leader
1.08717463565507,6.085147161996758,6.942224040544483,2,8,5,4,7,8,Independent
1.9892592768632964,6.009919490575221,6.566027606161895,2,7,4,5,7,8,Independent
3.4755300862235567,4.695824717853048,7.081598753554943,4,6,8,4,5,5,Creative
2.5299167951011237,7.695345716148097,7.727078769633348,2,9,4,4,7,8,Independent
3.4389572161482804,7.872492304905977,8.388809239887337,1,6,6,6,8,9,Analytical
3.9161629026984546,3.418217832604097,7.83746852129125,2,7,7,3,5,6,Creative
3.3991537408561587,5.492930302865299,7.746326563022842,3,6,7,5,6,7,Analytical
3.5493264590866715,5.641879913547104,7.440109750439879,1,8,5,4,6,7,Independent
3.662766136311926,6.680650310157128,7.996708702646453,2,7,5,4,6,6,Independent
1.9637565287900598,4.060664858443605,7.459690177423805,1,9,6,4,7,8,Independent
3.1523949718357365,6.901902860930935,8.12274504989669,3,6,6,6,7,7,Analytical
1.0557761758691,6.159057948589981,7.978533490436835,2,8,5,6,8,8,Independent
5.139272659772576,5.385310420015449,6.831577803154506,3,7,6,9,8,6,Leader
4.006519235692377,3.0931483177703276,7.066379555652416,2,6,8,5,6,7,Creative
1.4472936834081849,7.926595505153067,7.473802744343416,3,8,5,6,8,8,Independent
4.61932878339934,6.92621775089215,6.316084639552747,3,6,5,7,6,8,Leader
4.72226736544286,6.435366333657042,7.8866194332399155,4,6,9,4,4,7,Creative
1.220490241990038,5.6790316203501625,7.299434871390044,2,9,5,4,6,7,Analytical
3.6008763821552447,5.307688554398574,8.564750875679312,2,7,9,4,6,5,Creative
3.8279775308998913,5.3309361584946835,6.63484442980924,1,7,4,4,8,7,Analytical
2.1879114179873644,8.660360273628173,7.33257216811535,2,9,7,5,7,9,Analytical
3.625354133674141,8.162082041086695,6.352768985053378,2,7,4,6,7,9,Analytical
2.9398177402685803,5.699093771309508,6.9019312977765,2,9,7,4,7,9,Analytical
4.344832664762036,6.057022696096565,8.979462310770481,4,6,9,5,5,6,Creative
3.7601201576377106,7.601020284374647,6.226047444479152,1,7,7,6,7,8,Analytical
2.912959851645694,5.227818007706481,6.863657991930473,3,8,4,5,6,8,Independent
2.9238653928641263,6.4970075067373445,6.5130325632546855,4,7,9,3,4,5,Creative
2.619343185743899,6.754978701553356,7.443715677265314,1,6,6,6,7,8,Analytical
3.6499166135076138,3.2575717858649456,6.538372880343374,3,8,5,7,6,7,Leader
3.372695428829134,5.246337443867633,6.219427528434852,4,7,8,3,6,6,Creative
6.474775579595407,3.254893306754873,7.691923905391912,3,8,5,8,8,6,Leader
6.717394098763966,4.344145323310395,6.134216923052703,3,8,6,8,8,7,Leader
